"onset","offset","w1m","onset","offset","w2m","onset","offset","w3m","onset","offset","w4m","onset","offset","w5m","onset","offset","w6m","onset","offset","w7m","onset","offset","w8m","onset","offset","w9m","onset","offset","w1f","onset","offset","w2f","onset","offset","w3f","onset","offset","w4f","onset","offset","w5f","onset","offset","w6f","onset","offset","w7f","onset","offset","w8f","onset","offset","w9f"
" 7528"," 9577","default"," 8680","10379","default"," 3581"," 4348","default"," 1708"," 4558","default","3846"," 5346","default","","","","17089","17555","default"," 4682"," 6050","default","3606","4056","default"," 1530"," 6914","default"," 2498"," 5115","default","2642","8091","default"," 2908"," 8507","default"," 5253"," 9834","default"," 2574"," 9174","default"," 3921"," 7304","default","3371"," 4238","default"," 6622"," 7788","default"
"10743","11860","default","10862","11912","default"," 6964"," 8697","default"," 5491"," 6191","default","6363"," 7563","default","","","","19055","19938","default","10366","12134","default","5656","6506","default"," 8314","10731","default","10082","19699","default","","","","12592","16291","default","10834","11517","default","18473","19756","default"," 8354"," 9304","default","4788","10404","default"," 8605","10605","default"
"13359","14110","default","12745","14445","default"," 9581","11247","default"," 7491"," 8124","default","9663","10579","default","","","","","","","","","","7023","7890","default","11831","18362","default","","","","","","","","","","12484","29783","default","22890","24290","default","18187","19687","default","","","","15806","21241","default"
"16292","16543","default","18229","19445","default","15032","15648","default"," 9541","10442","default","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24773","25406","default","","","","","","","","",""
"","","","20278","22028","default","16581","17365","default","17640","18740","default","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26740","28339","default","","","","","","","","",""
"","","","","","","","","","19707","20840","default","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29190","30007","default","","","","","","","","",""
"","","","","","","","","","23558","24558","default","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","25558","26358","default","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","28092","28592","default","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
