"onset","offset","w1m","onset","offset","w2m","onset","offset","w3m","onset","offset","w4m","onset","offset","w5m","onset","offset","w6m","onset","offset","w7m","onset","offset","w8m","onset","offset","w9m","onset","offset","w1f","onset","offset","w2f","onset","offset","w3f","onset","offset","w4f","onset","offset","w5f","onset","offset","w6f","onset","offset","w7f","onset","offset","w8f","onset","offset","w9f"
" 4989"," 7355","default","2473"," 4624","default"," 1695"," 2827","default"," 3575"," 3877","default"," 1613"," 4947","default"," 2391"," 3340","default"," 3011"," 5861","default","3590"," 4224","default","10875","13827","default","4015"," 4264","default"," 1186"," 9719","default"," 3660","10443","default"," 2350","11883","default"," 4073"," 6006","default"," 4306","12158","default"," 3409","10808","default","4828","18995","default"," 5290","14824","default"
" 8056","10054","default","5957"," 8223","default"," 5127"," 6944","default"," 4694"," 6343","default"," 6629"," 9262","default"," 6074"," 7007","default"," 6893"," 7110","default","4356"," 6840","default","15542","16209","default","4764"," 8114","default","10336","16919","default","10876","15059","default","12418","24116","default"," 8439","18022","default","12626","19873","default","11309","13124","default","","","","15208","23457","default"
"10605","11772","default","9372","10605","default"," 8446"," 9794","default"," 7509"," 8143","default","12530","13546","default"," 8707"," 9607","default"," 7793"," 8311","default","7874"," 8158","default","18741","19342","default","8998","11764","default","","","","","","","","","","18639","30054","default","20391","30024","default","15341","15590","default","","","","","",""
"","","","","","","11444","12278","default","12476","15059","default","","","","12240","13007","default"," 9544","11077","default","8322","10489","default","20192","20624","default","","","","","","","","","","","","","","","","","","","16226","20458","default","","","","","",""
"","","","","","","13861","15628","default","17776","19259","default","","","","","","","12143","13860","default","","","","","","","","","","","","","","","","","","","","","","","","","22809","27309","default","","","","","",""
"","","","","","","17744","19344","default","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27641","29907","default","","","","","",""
