"onset","offset","w1m","onset","offset","w2m","onset","offset","w3m","onset","offset","w4m","onset","offset","w5m","onset","offset","w6m","onset","offset","w7m","onset","offset","w8m","onset","offset","w9m","onset","offset","w1f","onset","offset","w2f","onset","offset","w3f","onset","offset","w4f","onset","offset","w5f","onset","offset","w6f","onset","offset","w7f","onset","offset","w8f","onset","offset","w9f"
" 3355"," 4438","default"," 3538"," 4573","default"," 5554"," 7153","default"," 3404"," 5320","default"," 2044"," 2260","default","3616","4899","default","5726"," 7427","default"," 2433"," 3815","default","2745","4010","default"," 4523"," 5606","default","3141","3558","default"," 3940"," 5122","default"," 3281"," 3731","default"," 3111"," 3544","default","8911","9278","default"," 7198"," 7666","default"," 9096","10480","default"," 4200"," 5718","default"
" 6221"," 9372","default"," 6672","10155","default"," 7920"," 8670","default"," 6687","12138","default"," 5059"," 5894","default","7582","8065","default","9144","10460","default"," 4648"," 6517","default","4793","5760","default"," 7155"," 7806","default","6143","8958","default"," 5823"," 6589","default"," 4797"," 5747","default"," 4211"," 4878","default","","",""," 8213"," 9397","default","10962","11529","default","10352","10985","default"
"10023","10490","default","10672","12055","default"," 9919","10320","default","13206","14555","default"," 6460"," 6844","default","","","","","",""," 7282"," 7532","default","6694","7376","default"," 9322","10589","default","","",""," 7790"," 9323","default"," 6730"," 7097","default"," 5578"," 6410","default","","","","10064","10897","default","11962","12712","default","11735","12268","default"
"11272","12122","default","14205","15305","default","11186","11953","default","","",""," 9427","10227","default","","","","","",""," 8398"," 9167","default","","","","11155","12473","default","","","","10373","11290","default"," 8064"," 9229","default"," 7660"," 8309","default","","","","11797","12497","default","13246","13879","default","13034","13502","default"
"15672","16123","default","15855","17122","default","","","","","","","11061","11826","default","","","","","","","10182","10532","default","","","","12989","13589","default","","","","","","","11430","11846","default"," 9510","10260","default","","","","14882","15297","default","14679","15129","default","","",""
"17155","18005","default","18072","19223","default","","","","","","","12677","13476","default","","","","","","","12234","12715","default","","","","14540","15905","default","","","","","","","13030","13580","default","10944","11661","default","","","","16114","16464","default","15863","16846","default","","",""
"","","","19388","21789","default","","","","","","","","","","","","","","","","","","","","","","17088","17539","default","","","","","","","15263","15797","default","12559","13160","default","","","","17163","17880","default","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16380","16896","default","13960","15510","default","","","","18481","18664","default","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18060","19127","default","","","","","","","","","","","",""
