"onset","offset","w1m","onset","offset","w2m","onset","offset","w3m","onset","offset","w4m","onset","offset","w5m","onset","offset","w6m","onset","offset","w7m","onset","offset","w8m","onset","offset","w9m","onset","offset","w1f","onset","offset","w2f","onset","offset","w3f","onset","offset","w4f","onset","offset","w5f","onset","offset","w6f","onset","offset","w7f","onset","offset","w8f","onset","offset","w9f"
"11490","11657","default"," 5125","10675","default","3439"," 3655","default"," 3862"," 4362","default","3848","5432","default"," 1207"," 1440","default"," 5055"," 5338","default"," 3166"," 5165","default"," 6063"," 8496","default","4501"," 4668","default","3398","5348","default"," 5198","11747","default"," 3744"," 4843","default"," 3099","10315","default"," 2258"," 2425","default"," 3524"," 4824","default"," 2777"," 2995","default"," 1428"," 1644","default"
"12124","12957","default","12042","15392","default","5489"," 6589","default"," 6012"," 8146","default","6265","7698","default"," 9341","11208","default"," 5888","10571","default"," 5799","11232","default"," 9630","13196","default","6335"," 8451","default","5731","5898","default","21815","28647","default"," 5460","10043","default","17183","17350","default"," 3725"," 6641","default"," 8607","19824","default"," 4061"," 4595","default"," 4061"," 4461","default"
"16190","16374","default","15942","17559","default","7139"," 7939","default"," 9745","12712","default","","","","12624","13957","default","16471","19438","default","11965","12932","default","15963","22280","default","8834","11584","default","6465","6781","default","","","","12110","12826","default","18416","19266","default","16208","18775","default","28057","30007","default"," 7811"," 8044","default"," 9394","10244","default"
"17258","18241","default","20342","21592","default","9590","11556","default","16495","16779","default","","","","22207","22691","default","26305","30005","default","13649","13815","default","23498","28864","default","","","","","","","","","","20194","23744","default","21933","25866","default","19842","26141","default","","",""," 8228","14661","default","12044","16360","default"
"","","","","","","","","","25929","26263","default","","","","23175","23942","default","","","","","","","","","","","","","","","","","","","24277","26544","default","","","","30992","31708","default","","","","15561","19012","default","17878","20928","default"
"","","","","","","","","","","","","","","","24491","25308","default","","","","","","","","","","","","","","","","","","","27177","29993","default","","","","","","","","","","19628","20928","default","23878","29311","default"
"","","","","","","","","","","","","","","","25641","26208","default","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23745","25511","default","","",""
"","","","","","","","","","","","","","","","26825","27225","default","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25995","29994","default","","",""
"","","","","","","","","","","","","","","","27558","27808","default","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
