w1f.ordinal,w1f.onset,w1f.offset,w1f.w1f,w1m.ordinal,w1m.onset,w1m.offset,w1m.w1m,w2f.ordinal,w2f.onset,w2f.offset,w2f.w2f,w2m.ordinal,w2m.onset,w2m.offset,w2m.w2m,w3f.ordinal,w3f.onset,w3f.offset,w3f.w3f,w3m.ordinal,w3m.onset,w3m.offset,w3m.w3m,w4f.ordinal,w4f.onset,w4f.offset,w4f.w4f,w4m.ordinal,w4m.onset,w4m.offset,w4m.w4m,w5f.ordinal,w5f.onset,w5f.offset,w5f.w5f,w5m.ordinal,w5m.onset,w5m.offset,w5m.w5m,w6f.ordinal,w6f.onset,w6f.offset,w6f.w6f,w6m.ordinal,w6m.onset,w6m.offset,w6m.w6m,w7f.ordinal,w7f.onset,w7f.offset,w7f.w7f,w7m.ordinal,w7m.onset,w7m.offset,w7m.w7m,w8f.ordinal,w8f.onset,w8f.offset,w8f.w8f,w8m.ordinal,w8m.onset,w8m.offset,w8m.w8m,w9f.ordinal,w9f.onset,w9f.offset,w9f.w9f,w9m.ordinal,w9m.onset,w9m.offset,w9m.w9m,
0,4523,5606,"c",0,3355,4438,"l",0,3141,3558,"c",0,3538,4573,"c",0,3940,5122,"c",0,5554,7153,"t",0,3281,3731,"c",0,3404,5320,"t",0,3111,3544,"c",0,2044,2260,"c",0,8911,9278,"c",0,3616,4899,"t",0,7198,7666,"c",0,5726,7427,"t",0,9096,10480,"c",0,2433,3815,"c",0,4200,5718,"e",0,2745,4010,"t",
1,7155,7806,"c",1,6221,9372,"s",1,6143,8958,"e",1,6672,10155,"e",1,5823,6589,"c",1,7920,8670,"t",1,4797,5747,"c",1,6687,12138,"s",1,4211,4878,"c",1,5059,5894,"u",,,,,1,7582,8065,"t",1,8213,9397,"d",1,9144,10460,"t",1,10962,11529,"d",1,4648,6517,"c",1,10352,10985,"u",1,4793,5760,"t",
2,9322,10589,"d",2,10023,10490,"t",,,,,2,10672,12055,"u",2,7790,9323,"e",2,9919,10320,"l",2,6730,7097,"c",2,13206,14555,"s",2,5578,6410,"e",2,6460,6844,"t",,,,,,,,,2,10064,10897,"u",,,,,2,11962,12712,"d",2,7282,7532,"u",2,11735,12268,"u",2,6694,7376,"t",
3,11155,12473,"d",3,11272,12122,"t",,,,,3,14205,15305,"u",3,10373,11290,"e",3,11186,11953,"t",3,8064,9229,"e",,,,,3,7660,8309,"e",3,9427,10227,"t",,,,,,,,,3,11797,12497,"d",,,,,3,13246,13879,"e",3,8398,9167,"s",3,13034,13502,"u",,,,,
4,12989,13589,"t",4,15672,16123,"t",,,,,4,15855,17122,"t",,,,,,,,,4,11430,11846,"c",,,,,4,9510,10260,"e",4,11061,11826,"t",,,,,,,,,4,14882,15297,"t",,,,,4,14679,15129,"e",4,10182,10532,"u",,,,,,,,,
5,14540,15905,"c",5,17155,18005,"t",,,,,5,18072,19223,"s",,,,,,,,,5,13030,13580,"e",,,,,5,10944,11661,"e",5,12677,13476,"t",,,,,,,,,5,16114,16464,"t",,,,,5,15863,16846,"e",5,12234,12715,"u",,,,,,,,,
6,17088,17539,"e",,,,,,,,,6,19388,21789,"t",,,,,,,,,6,15263,15797,"e",,,,,6,12559,13160,"d",,,,,,,,,,,,,6,17163,17880,"u",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,7,16380,16896,"e",,,,,7,13960,15510,"e",,,,,,,,,,,,,7,18481,18664,"u",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,18060,19127,"e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
