w1f.ordinal,w1f.onset,w1f.offset,w1f.w1f,w1m.ordinal,w1m.onset,w1m.offset,w1m.w1m,w2f.ordinal,w2f.onset,w2f.offset,w2f.w2f,w2m.ordinal,w2m.onset,w2m.offset,w2m.w2m,w3f.ordinal,w3f.onset,w3f.offset,w3f.w3f,w3m.ordinal,w3m.onset,w3m.offset,w3m.w3m,w4f.ordinal,w4f.onset,w4f.offset,w4f.w4f,w4m.ordinal,w4m.onset,w4m.offset,w4m.w4m,w5f.ordinal,w5f.onset,w5f.offset,w5f.w5f,w5m.ordinal,w5m.onset,w5m.offset,w5m.w5m,w6f.ordinal,w6f.onset,w6f.offset,w6f.w6f,w6m.ordinal,w6m.onset,w6m.offset,w6m.w6m,w7f.ordinal,w7f.onset,w7f.offset,w7f.w7f,w7m.ordinal,w7m.onset,w7m.offset,w7m.w7m,w8f.ordinal,w8f.onset,w8f.offset,w8f.w8f,w8m.ordinal,w8m.onset,w8m.offset,w8m.w8m,w9f.ordinal,w9f.onset,w9f.offset,w9f.w9f,w9m.ordinal,w9m.onset,w9m.offset,w9m.w9m,
0,4015,4264,"c",0,4989,7355,"s",0,1186,9719,"e",0,2473,4624,"s",0,3660,10443,"e",0,1695,2827,"k",0,2350,11883,"e",0,3575,3877,"c",0,4073,6006,"e",0,1613,4947,"s",0,4306,12158,"e",0,2391,3340,"t",0,3409,10808,"e",0,3011,5861,"s",0,4828,18995,"e",0,3590,4224,"c",0,5290,14824,"e",0,10875,13827,"e",
1,4764,8114,"e",1,8056,10054,"s",1,10336,16919,"e",1,5957,8223,"s",1,10876,15059,"e",1,5127,6944,"s",1,12418,24116,"e",1,4694,6343,"s",1,8439,18022,"e",1,6629,9262,"s",1,12626,19873,"e",1,6074,7007,"l",1,11309,13124,"e",1,6893,7110,"c",,,,,1,4356,6840,"s",1,15208,23457,"e",1,15542,16209,"t",
2,8998,11764,"e",2,10605,11772,"s",,,,,2,9372,10605,"s",,,,,2,8446,9794,"k",,,,,2,7509,8143,"l",2,18639,30054,"e",2,12530,13546,"s",2,20391,30024,"e",2,8707,9607,"l",2,15341,15590,"c",2,7793,8311,"c",,,,,2,7874,8158,"c",,,,,2,18741,19342,"t",
,,,,,,,,,,,,,,,,,,,,3,11444,12278,"u",,,,,3,12476,15059,"s",,,,,,,,,,,,,3,12240,13007,"l",3,16226,20458,"e",3,9544,11077,"s",,,,,3,8322,10489,"s",,,,,3,20192,20624,"k",
,,,,,,,,,,,,,,,,,,,,4,13861,15628,"s",,,,,4,17776,19259,"s",,,,,,,,,,,,,,,,,4,22809,27309,"e",4,12143,13860,"s",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5,17744,19344,"s",,,,,,,,,,,,,,,,,,,,,,,,,5,27641,29907,"e",,,,,,,,,,,,,,,,,,,,,
