w1f.ordinal,w1f.onset,w1f.offset,w1f.w1f,w1m.ordinal,w1m.onset,w1m.offset,w1m.w1m,w2f.ordinal,w2f.onset,w2f.offset,w2f.w2f,w2m.ordinal,w2m.onset,w2m.offset,w2m.w2m,w3f.ordinal,w3f.onset,w3f.offset,w3f.w3f,w3m.ordinal,w3m.onset,w3m.offset,w3m.w3m,w4f.ordinal,w4f.onset,w4f.offset,w4f.w4f,w4m.ordinal,w4m.onset,w4m.offset,w4m.w4m,w5f.ordinal,w5f.onset,w5f.offset,w5f.w5f,w5m.ordinal,w5m.onset,w5m.offset,w5m.w5m,w6f.ordinal,w6f.onset,w6f.offset,w6f.w6f,w6m.ordinal,w6m.onset,w6m.offset,w6m.w6m,w7f.ordinal,w7f.onset,w7f.offset,w7f.w7f,w7m.ordinal,w7m.onset,w7m.offset,w7m.w7m,w8f.ordinal,w8f.onset,w8f.offset,w8f.w8f,w8m.ordinal,w8m.onset,w8m.offset,w8m.w8m,w9f.ordinal,w9f.onset,w9f.offset,w9f.w9f,w9m.ordinal,w9m.onset,w9m.offset,w9m.w9m,
0,4501,4668,"c",0,11490,11657,"c",0,3398,5348,"e",0,5125,10675,"s",0,5198,11747,"m",0,3439,3655,"c",0,3744,4843,"c",0,3862,4362,"l",0,3099,10315,"m",0,3848,5432,"s",0,2258,2425,"c",0,1207,1440,"c",0,3524,4824,"k",0,5055,5338,"c",0,2777,2995,"c",0,3166,5165,"s",0,1428,1644,"c",0,6063,8496,"m",
1,6335,8451,"e",1,12124,12957,"s",1,5731,5898,"c",1,12042,15392,"s",1,21815,28647,"m",1,5489,6589,"t",1,5460,10043,"e",1,6012,8146,"s",1,17183,17350,"c",1,6265,7698,"m",1,3725,6641,"e",1,9341,11208,"s",1,8607,19824,"e",1,5888,10571,"s",1,4061,4595,"t",1,5799,11232,"s",1,4061,4461,"t",1,9630,13196,"m",
2,8834,11584,"e",2,16190,16374,"c",2,6465,6781,"k",2,15942,17559,"s",,,,,2,7139,7939,"t",2,12110,12826,"k",2,9745,12712,"s",2,18416,19266,"u",,,,,2,16208,18775,"e",2,12624,13957,"m",2,28057,30007,"e",2,16471,19438,"s",2,7811,8044,"c",2,11965,12932,"s",2,9394,10244,"k",2,15963,22280,"m",
,,,,3,17258,18241,"s",,,,,3,20342,21592,"m",,,,,3,9590,11556,"s",3,20194,23744,"u",3,16495,16779,"t",3,21933,25866,"s",,,,,3,19842,26141,"e",3,22207,22691,"c",,,,,3,26305,30005,"m",3,8228,14661,"e",3,13649,13815,"c",3,12044,16360,"e",3,23498,28864,"s",
,,,,,,,,,,,,,,,,,,,,,,,,4,24277,26544,"u",4,25929,26263,"l",,,,,,,,,4,30992,31708,"e",4,23175,23942,"t",,,,,,,,,4,15561,19012,"e",,,,,4,17878,20928,"e",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,5,27177,29993,"e",,,,,,,,,,,,,,,,,5,24491,25308,"u",,,,,,,,,5,19628,20928,"e",,,,,5,23878,29311,"m",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,25641,26208,"t",,,,,,,,,6,23745,25511,"e",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,26825,27225,"u",,,,,,,,,7,25995,29994,"e",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,27558,27808,"t",,,,,,,,,,,,,,,,,,,,,,,,,
