w1f.ordinal,w1f.onset,w1f.offset,w1f.w1f,w1m.ordinal,w1m.onset,w1m.offset,w1m.w1m,w2f.ordinal,w2f.onset,w2f.offset,w2f.w2f,w2m.ordinal,w2m.onset,w2m.offset,w2m.w2m,w3f.ordinal,w3f.onset,w3f.offset,w3f.w3f,w3m.ordinal,w3m.onset,w3m.offset,w3m.w3m,w4f.ordinal,w4f.onset,w4f.offset,w4f.w4f,w4m.ordinal,w4m.onset,w4m.offset,w4m.w4m,w5f.ordinal,w5f.onset,w5f.offset,w5f.w5f,w5m.ordinal,w5m.onset,w5m.offset,w5m.w5m,w6f.ordinal,w6f.onset,w6f.offset,w6f.w6f,w6m.ordinal,w6m.onset,w6m.offset,w6m.w6m,w7f.ordinal,w7f.onset,w7f.offset,w7f.w7f,w7m.ordinal,w7m.onset,w7m.offset,w7m.w7m,w8f.ordinal,w8f.onset,w8f.offset,w8f.w8f,w8m.ordinal,w8m.onset,w8m.offset,w8m.w8m,w9f.ordinal,w9f.onset,w9f.offset,w9f.w9f,w9m.ordinal,w9m.onset,w9m.offset,w9m.w9m,
0,7442,11625,"e",0,8408,9775,"t",0,11415,12280,"l",0,5062,5945,"k",0,8017,12382,"m",0,10365,11115,"l",0,6516,7331,"k",0,12311,12795,"t",0,12544,13827,"s",0,4893,5260,"t",0,9178,15562,"e",0,7243,7676,"t",0,5439,7206,"e",0,6295,6613,"l",0,6279,10512,"e",0,9810,10459,"t",0,9980,12062,"e",0,7697,8215,"t",
1,15492,15875,"l",1,12691,13292,"t",1,20997,21380,"l",1,13945,14129,"c",,,,,1,25882,26298,"k",1,11715,12232,"l",1,20278,20694,"t",1,16593,18993,"c",1,12626,13576,"t",1,19460,19894,"e",1,11561,12977,"m",1,10055,10472,"k",1,15111,15478,"t",,,,,1,14793,15160,"l",1,19581,21329,"e",1,12447,13264,"m",
2,21892,22292,"l",2,23543,24491,"l",2,26081,30647,"e",2,16229,16546,"t",,,,,,,,,2,21232,21732,"l",2,29644,30460,"t",2,21811,22676,"t",2,25293,25576,"t",2,27795,29310,"e",2,17559,17943,"t",2,20605,22621,"e",2,18045,19245,"m",,,,,2,28643,29042,"l",2,21779,28662,"e",,,,,
3,29258,30341,"k",3,26874,27174,"l",,,,,3,18162,18628,"l",,,,,,,,,3,28016,28717,"l",,,,,3,27843,29625,"e",3,29442,29809,"l",,,,,,,,,3,24721,26338,"k",3,22828,23312,"t",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,28472,30205,"e",,,,,,,,,,,,,,,,,,,,,
