w1f.ordinal,w1f.onset,w1f.offset,w1f.w1f,w1m.ordinal,w1m.onset,w1m.offset,w1m.w1m,w2f.ordinal,w2f.onset,w2f.offset,w2f.w2f,w2m.ordinal,w2m.onset,w2m.offset,w2m.w2m,w3f.ordinal,w3f.onset,w3f.offset,w3f.w3f,w3m.ordinal,w3m.onset,w3m.offset,w3m.w3m,w4f.ordinal,w4f.onset,w4f.offset,w4f.w4f,w4m.ordinal,w4m.onset,w4m.offset,w4m.w4m,w5f.ordinal,w5f.onset,w5f.offset,w5f.w5f,w5m.ordinal,w5m.onset,w5m.offset,w5m.w5m,w6f.ordinal,w6f.onset,w6f.offset,w6f.w6f,w6m.ordinal,w6m.onset,w6m.offset,w6m.w6m,w7f.ordinal,w7f.onset,w7f.offset,w7f.w7f,w7m.ordinal,w7m.onset,w7m.offset,w7m.w7m,w8f.ordinal,w8f.onset,w8f.offset,w8f.w8f,w8m.ordinal,w8m.onset,w8m.offset,w8m.w8m,w9f.ordinal,w9f.onset,w9f.offset,w9f.w9f,w9m.ordinal,w9m.onset,w9m.offset,w9m.w9m,
0,2152,4392,"e",0,4711,5681,"l",0,1797,4688,"c",0,6117,6502,"t",0,3033,9132,"e",0,2933,3384,"t",0,1988,7854,"e",0,4291,5529,"l",0,3473,7567,"e",0,7598,8283,"t",0,1907,7189,"e",0,5888,6422,"l",0,2096,7778,"e",0,1588,2334,"t",0,1308,1862,"c",0,2202,4024,"m",0,5789,10100,"e",0,3521,4117,"t",
1,5027,7149,"e",1,6767,7972,"t",1,6008,10554,"e",1,12769,13137,"l",1,10038,10286,"c",1,4938,5724,"l",1,8890,12148,"e",1,12497,17845,"m",1,10910,13600,"e",1,9621,10406,"k",1,8942,9945,"e",1,7476,7927,"c",1,8463,8931,"c",1,4265,6250,"k",1,5687,9213,"e",1,5278,6832,"m",1,12139,14261,"e",1,5549,5905,"u",
,,,,2,14305,14872,"t",,,,,,,,,,,,,2,8547,8764,"c",2,14388,14923,"e",2,29344,29977,"l",2,14318,16208,"e",2,18059,18477,"t",2,11031,12298,"e",2,8595,13893,"m",2,9181,10301,"e",2,8573,9392,"l",2,10600,16182,"e",2,9338,9856,"l",2,28967,29620,"e",2,11520,12373,"l",
,,,,3,15781,16092,"t",,,,,,,,,,,,,3,8848,9350,"t",3,16393,18600,"e",,,,,3,19200,20052,"e",3,19647,20366,"l",3,21059,23465,"e",3,19675,19927,"t",3,19894,21949,"e",3,11063,11715,"t",3,22315,24839,"e",3,14101,14670,"u",,,,,3,13810,14211,"l",
,,,,4,30314,30832,"l",,,,,,,,,,,,,4,11873,12074,"c",4,20287,21624,"e",,,,,4,27220,28240,"e",4,28890,29240,"l",4,24703,25487,"e",,,,,,,,,4,14054,15426,"t",,,,,4,22692,23259,"l",,,,,4,17385,17887,"t",
,,,,,,,,,,,,,,,,,,,,5,16251,16636,"t",5,22561,22861,"e",,,,,5,28607,30797,"e",,,,,5,27275,29665,"e",,,,,,,,,5,17497,17865,"k",,,,,,,,,,,,,5,20745,20945,"k",
,,,,,,,,,,,,,,,,,,,,6,17722,18240,"t",6,27189,30399,"e",,,,,,,,,,,,,,,,,,,,,,,,,6,20388,20756,"t",,,,,,,,,,,,,6,22567,23085,"c",
,,,,,,,,,,,,,,,,,,,,7,24624,26095,"s",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,23414,24449,"t",,,,,,,,,,,,,7,28349,29151,"t",
,,,,,,,,,,,,,,,,,,,,8,29822,30423,"t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,29179,30081,"k",,,,,,,,,,,,,,,,,
