w1f.ordinal,w1f.onset,w1f.offset,w1f.w1f,w1m.ordinal,w1m.onset,w1m.offset,w1m.w1m,w2f.ordinal,w2f.onset,w2f.offset,w2f.w2f,w2m.ordinal,w2m.onset,w2m.offset,w2m.w2m,w3f.ordinal,w3f.onset,w3f.offset,w3f.w3f,w3m.ordinal,w3m.onset,w3m.offset,w3m.w3m,w4f.ordinal,w4f.onset,w4f.offset,w4f.w4f,w4m.ordinal,w4m.onset,w4m.offset,w4m.w4m,w5f.ordinal,w5f.onset,w5f.offset,w5f.w5f,w5m.ordinal,w5m.onset,w5m.offset,w5m.w5m,w6f.ordinal,w6f.onset,w6f.offset,w6f.w6f,w6m.ordinal,w6m.onset,w6m.offset,w6m.w6m,w7f.ordinal,w7f.onset,w7f.offset,w7f.w7f,w7m.ordinal,w7m.onset,w7m.offset,w7m.w7m,w8f.ordinal,w8f.onset,w8f.offset,w8f.w8f,w8m.ordinal,w8m.onset,w8m.offset,w8m.w8m,w9f.ordinal,w9f.onset,w9f.offset,w9f.w9f,w9m.ordinal,w9m.onset,w9m.offset,w9m.w9m,
,,,,0,3979,4809,"l",0,9643,11660,"k",0,7180,9780,"s",0,7486,8635,"e",0,7355,8206,"t",0,4066,4450,"l",0,2944,3593,"t",0,5132,6281,"l",0,4483,4733,"c",0,2660,5477,"m",0,2009,2943,"t",0,5434,6334,"l",0,2910,3330,"k",0,8352,9402,"k",0,5586,5868,"c",0,5008,6074,"l",0,5161,5660,"l",
,,,,1,8241,9208,"t",,,,,1,11530,12130,"k",,,,,1,10004,10487,"t",,,,,1,6312,6496,"c",,,,,1,5017,5581,"t",,,,,,,,,1,9584,10168,"l",,,,,,,,,1,7986,8185,"t",1,10091,10408,"l",1,7443,7977,"k",
,,,,2,10441,10941,"l",,,,,,,,,,,,,2,25420,26203,"t",,,,,2,6878,7679,"l",,,,,2,6584,7217,"l",,,,,,,,,2,11068,12434,"s",,,,,,,,,2,9668,10335,"t",2,12742,13441,"k",,,,,
,,,,,,,,,,,,,,,,,,,,3,28037,28254,"t",,,,,3,15944,16178,"t",,,,,,,,,,,,,,,,,3,17817,18317,"k",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,17828,18495,"l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,25728,26328,"l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
